Season,DayNum,TeamAID,TeamBID,target_teamA_win,TeamA_seed_num,TeamB_seed_num,seed_gap,delta_kp_adjem,delta_kp_adjoe,delta_kp_rankadjde,delta_kp_rankoe,delta_lms_residual_std,delta_rs_ast_to_ratio,delta_rs_drb,delta_rs_fgm,delta_rs_ft_pct,delta_rs_ft_rate,delta_rs_opp_blk,delta_rs_opp_ft_pct,delta_rs_pf,delta_rs_win_pct,delta_tourney_seed_num
2007,134,1197,1310,0,16.0,16.0,0.0,-6.591950000000001,-6.588000000000008,1.0,137.0,-2.3610002883105903,-0.2511671335200746,0.2854349951124142,-1.9305962854349907,-0.07364892641431875,0.07502910845485838,0.26783968719452567,-0.008626943684500232,0.6363636363636367,-0.08602150537634401,0.0
2007,134,1310,1197,1,16.0,16.0,0.0,6.591950000000001,6.588000000000008,-1.0,-137.0,2.3610002883105903,0.2511671335200746,-0.2854349951124142,1.9305962854349907,0.07364892641431875,-0.07502910845485838,-0.26783968719452567,0.008626943684500232,-0.6363636363636367,0.08602150537634401,0.0
2007,136,1125,1207,0,15.0,2.0,-13.0,-23.41957,-14.808999999999997,103.0,69.0,2.203980076874119,-0.05535220357735582,3.3074596774193594,1.274193548387096,-0.026081235413873527,-0.05862573498005219,0.813508064516129,-0.008998100664767361,2.080645161290324,-0.10282258064516125,13.0
2007,136,1130,1403,1,7.0,10.0,3.0,4.273199999999999,5.022000000000006,12.0,-65.0,1.5596015786855055,-0.08510713031260986,1.4428152492668609,0.910068426197455,-0.013953152111046752,0.05458263617772818,0.9364613880742914,0.02166431571502514,-2.067448680351905,0.008797653958944274,-3.0
2007,136,1139,1330,1,5.0,12.0,7.0,7.6973,8.849000000000004,7.0,-70.0,0.3652341666540142,0.11950960431973079,-3.62701612903226,-2.256048387096776,0.038338414634146334,0.043175427117253085,-0.42036290322580694,0.025270128964795968,0.6038306451612883,0.056451612903225756,-7.0
2007,136,1140,1462,0,8.0,9.0,1.0,-2.5512999999999995,-1.225999999999999,19.0,15.0,-1.2913694577686563,-0.0060483418910739495,2.46875,3.3125,-0.08368053831730027,-0.1277488008891728,0.3125,0.017623363544813753,1.8125,0.0,-1.0
2007,136,1148,1326,0,16.0,1.0,-15.0,-30.89003,-15.288999999999987,188.0,83.0,0.042502362886898126,-0.4377486646297233,-1.5454545454545503,-2.9090909090909136,0.03162086872472447,0.031254325030709684,0.6969696969696968,-0.01924919432105232,2.545454545454545,-0.24242424242424254,15.0
2007,136,1172,1268,0,13.0,4.0,-9.0,-8.7074,-0.3760000000000048,63.0,-32.0,-2.139474048225617,-0.041741178523138744,0.804435483870968,-0.9465725806451601,0.05581898502135141,-0.06336308260506984,-1.5151209677419355,-0.004868035190615738,-0.2832661290322598,0.12096774193548387,9.0
2007,136,1181,1433,0,6.0,11.0,5.0,9.2739,-3.0490000000000066,-114.0,95.0,0.05304309362819737,-0.3337657844663553,2.539772727272723,-0.7926136363636402,-0.03267553267553258,-0.018404306072824672,0.4109848484848486,0.00491945350734091,-0.5928030303030312,-0.13068181818181823,-5.0
2007,136,1184,1314,0,16.0,1.0,-15.0,-34.539480000000005,-18.013000000000005,178.0,124.0,-0.1663847118398767,-0.27887303601456703,-7.3274509803921575,-7.903921568627457,-0.02788773228632868,-0.1053287421107803,-1.503921568627451,0.016340988296884795,-3.394117647058822,-0.19019607843137254,15.0
2007,136,1203,1435,0,11.0,6.0,-5.0,-5.008890000000001,-8.872,-56.0,54.0,-2.624563184602886,-0.2614266976087176,-1.1967741935483929,-0.23870967741935445,-0.023616904731808108,0.00936470037775311,-0.6215053763440861,0.011245672213051283,1.870967741935484,0.10860215053763445,5.0
2007,136,1207,1125,1,2.0,15.0,13.0,23.41957,14.808999999999997,-103.0,-69.0,-2.203980076874119,0.05535220357735582,-3.3074596774193594,-1.274193548387096,0.026081235413873527,0.05862573498005219,-0.813508064516129,0.008998100664767361,-2.080645161290324,0.10282258064516125,-13.0
2007,136,1211,1231,0,10.0,7.0,-3.0,-5.2812,-0.35999999999999943,56.0,-18.0,0.6593123548471347,-0.04846512548537918,5.457575757575757,2.930303030303026,0.03865610701124489,0.05358163589348097,0.14848484848484844,-0.01965920805287724,-1.4969696969696962,0.030303030303030387,3.0
2007,136,1231,1211,1,7.0,10.0,3.0,5.2812,0.35999999999999943,-56.0,18.0,-0.6593123548471347,0.04846512548537918,-5.457575757575757,-2.930303030303026,-0.03865610701124489,-0.05358163589348097,-0.14848484848484844,0.01965920805287724,1.4969696969696962,-0.030303030303030387,-3.0
2007,136,1257,1390,1,6.0,11.0,5.0,7.105099999999998,3.2849999999999966,-33.0,-67.0,-2.8208763597364808,0.13300374223229294,-2.4817204301075257,-0.2978494623655905,-0.013568368821709309,0.004427175469352285,0.6903225806451609,-0.026652245056438484,2.1204301075268823,0.10967741935483877,-5.0
2007,136,1266,1277,0,8.0,9.0,1.0,-2.918899999999997,0.01300000000000523,13.0,6.0,-1.0387006695429584,-0.08817204301075265,-1.1666666666666679,2.19034090909091,-0.03884334197556816,0.0058292684730172906,0.7632575757575757,0.008660607099982953,2.0729166666666714,0.05208333333333337,-1.0
2007,136,1268,1172,1,4.0,13.0,9.0,8.7074,0.3760000000000048,-63.0,32.0,2.139474048225617,0.041741178523138744,-0.804435483870968,0.9465725806451601,-0.05581898502135141,0.06336308260506984,1.5151209677419355,0.004868035190615738,0.2832661290322598,-0.12096774193548387,-9.0
2007,136,1277,1266,1,9.0,8.0,-1.0,2.918899999999997,-0.01300000000000523,-13.0,-6.0,1.0387006695429584,0.08817204301075265,1.1666666666666679,-2.19034090909091,0.03884334197556816,-0.0058292684730172906,-0.7632575757575757,-0.008660607099982953,-2.0729166666666714,-0.05208333333333337,1.0
2007,136,1314,1184,1,1.0,16.0,15.0,34.539480000000005,18.013000000000005,-178.0,-124.0,0.1663847118398767,0.27887303601456703,7.3274509803921575,7.903921568627457,0.02788773228632868,0.1053287421107803,1.503921568627451,-0.016340988296884795,3.394117647058822,0.19019607843137254,-15.0
2007,136,1326,1148,1,1.0,16.0,15.0,30.89003,15.288999999999987,-188.0,-83.0,-0.042502362886898126,0.4377486646297233,1.5454545454545503,2.9090909090909136,-0.03162086872472447,-0.031254325030709684,-0.6969696969696968,0.01924919432105232,-2.545454545454545,0.24242424242424254,-15.0
2007,136,1330,1139,0,12.0,5.0,-7.0,-7.6973,-8.849000000000004,-7.0,70.0,-0.3652341666540142,-0.11950960431973079,3.62701612903226,2.256048387096776,-0.038338414634146334,-0.043175427117253085,0.42036290322580694,-0.025270128964795968,-0.6038306451612883,-0.056451612903225756,7.0
2007,136,1331,1450,0,14.0,3.0,-11.0,-8.85872,-3.831000000000003,43.0,-10.0,1.2439452325584952,-0.4620189626324598,1.875,0.03125,-0.0014387676740299504,0.137444611271835,-0.34375,0.018241677844165416,1.625,-0.09375,11.0
2007,136,1335,1401,0,14.0,3.0,-11.0,-19.15269,-8.900999999999996,116.0,39.0,0.5171615316349403,-0.20357642866233916,-3.1001112347052278,-0.13793103448276156,-0.05279273369738258,-0.01855490108546831,0.5016685205784204,0.0070401997153589635,-1.3092324805339253,-0.082313681868743,11.0
2007,136,1338,1460,1,3.0,14.0,11.0,15.81982,13.772999999999996,-19.0,-138.0,-4.857230114214708,0.49505178956004514,1.4025735294117645,2.663602941176471,-0.06933077578857627,0.03564972924498139,0.40625,0.004618952439524371,-0.998161764705884,0.07536764705882348,-11.0
2007,136,1390,1257,0,11.0,6.0,-5.0,-7.105099999999998,-3.2849999999999966,33.0,67.0,2.8208763597364808,-0.13300374223229294,2.4817204301075257,0.2978494623655905,0.013568368821709309,-0.004427175469352285,-0.6903225806451609,0.026652245056438484,-2.1204301075268823,-0.10967741935483877,5.0
2007,136,1401,1335,1,3.0,14.0,11.0,19.15269,8.900999999999996,-116.0,-39.0,-0.5171615316349403,0.20357642866233916,3.1001112347052278,0.13793103448276156,0.05279273369738258,0.01855490108546831,-0.5016685205784204,-0.0070401997153589635,1.3092324805339253,0.082313681868743,-11.0
2007,136,1403,1130,0,10.0,7.0,-3.0,-4.273199999999999,-5.022000000000006,-12.0,65.0,-1.5596015786855055,0.08510713031260986,-1.4428152492668609,-0.910068426197455,0.013953152111046752,-0.05458263617772818,-0.9364613880742914,-0.02166431571502514,2.067448680351905,-0.008797653958944274,3.0
2007,136,1417,1451,1,2.0,15.0,13.0,27.54745,13.793999999999997,-156.0,-99.0,-0.24738778206266332,0.33667616474854745,-1.1309523809523867,2.7690476190476154,-0.02107768231940954,-0.20190300872555556,-0.5142857142857142,0.027665094738265505,-3.5357142857142847,0.22619047619047628,-13.0
2007,136,1433,1181,1,11.0,6.0,-5.0,-9.2739,3.0490000000000066,114.0,-95.0,-0.05304309362819737,0.3337657844663553,-2.539772727272723,0.7926136363636402,0.03267553267553258,0.018404306072824672,-0.4109848484848486,-0.00491945350734091,0.5928030303030312,0.13068181818181823,5.0
2007,136,1435,1203,1,6.0,11.0,5.0,5.008890000000001,8.872,56.0,-54.0,2.624563184602886,0.2614266976087176,1.1967741935483929,0.23870967741935445,0.023616904731808108,-0.00936470037775311,0.6215053763440861,-0.011245672213051283,-1.870967741935484,-0.10860215053763445,-5.0
2007,136,1450,1331,1,3.0,14.0,11.0,8.85872,3.831000000000003,-43.0,10.0,-1.2439452325584952,0.4620189626324598,-1.875,-0.03125,0.0014387676740299504,-0.137444611271835,0.34375,-0.018241677844165416,-1.625,0.09375,-11.0
2007,136,1451,1417,0,15.0,2.0,-13.0,-27.54745,-13.793999999999997,156.0,99.0,0.24738778206266332,-0.33667616474854745,1.1309523809523867,-2.7690476190476154,0.02107768231940954,0.20190300872555556,0.5142857142857142,-0.027665094738265505,3.5357142857142847,-0.22619047619047628,13.0
2007,136,1460,1338,0,14.0,3.0,-11.0,-15.81982,-13.772999999999996,19.0,138.0,4.857230114214708,-0.49505178956004514,-1.4025735294117645,-2.663602941176471,0.06933077578857627,-0.03564972924498139,-0.40625,-0.004618952439524371,0.998161764705884,-0.07536764705882348,11.0
2007,136,1462,1140,1,9.0,8.0,-1.0,2.5512999999999995,1.225999999999999,-19.0,-15.0,1.2913694577686563,0.0060483418910739495,-2.46875,-3.3125,0.08368053831730027,0.1277488008891728,-0.3125,-0.017623363544813753,-1.8125,0.0,1.0
2007,137,1107,1438,0,13.0,4.0,-9.0,-10.82018,-5.492999999999995,82.0,37.0,-4.343489466526631,0.034072230310430385,-2.548491379310345,-1.2672413793103452,-0.015106937568690082,-0.08750936065677961,0.10991379310344795,0.0017583352351708825,-0.8846982758620676,0.06357758620689657,9.0
2007,137,1112,1345,0,8.0,9.0,1.0,1.6115999999999993,9.144000000000005,78.0,-96.0,-2.6712168391251794,0.21257868345246977,3.416666666666668,2.78125,0.06247830170796187,0.0368412003283804,-1.1729166666666666,0.010197396659301972,-6.31875,0.01041666666666663,-1.0
2007,137,1116,1425,0,12.0,5.0,-7.0,2.4854000000000003,0.3569999999999993,-17.0,-13.0,1.1737759989683756,0.11840307101727432,-0.382352941176471,-0.23529411764706154,-0.0058051277964819015,-0.0057264496012472965,0.5588235294117649,-0.008590102707749736,-0.4411764705882355,-0.05882352941176472,7.0
2007,137,1166,1305,0,10.0,7.0,-3.0,2.8872999999999998,-3.537000000000006,-84.0,59.0,3.4877617579873545,-0.22600635976006345,-4.048387096774192,-5.8125,0.00029734551548898924,0.1110055896910283,0.6370967741935485,-0.02635838150289027,-0.022177419354839856,-0.18346774193548387,3.0
2007,137,1196,1238,1,1.0,16.0,15.0,38.18143,20.85000000000001,-246.0,-231.0,2.909334229571156,0.24982252232916735,3.4215686274509807,3.5285204991087333,-0.024309277509282023,0.043390428560894256,-1.3832442067736181,-0.018333461103119175,-5.0204991087344,0.24688057040998213,-15.0
2007,137,1210,1424,0,10.0,7.0,-3.0,4.097100000000001,5.263000000000005,8.0,-9.0,-0.9207144769213134,-0.3241249919130491,0.006842619745839329,2.748778103616811,-0.028425676973305225,0.008236395506334204,0.36168132942326503,-0.000652457590256672,2.739980449657871,-0.1730205278592376,3.0
2007,137,1221,1356,0,13.0,4.0,-9.0,-12.627650000000001,-6.272999999999996,39.0,35.0,1.2077327683488992,0.07421398813112046,0.694128787878789,0.7206439393939377,0.042448405253283306,-0.05501745327730162,-0.35227272727272707,-0.006482766768067583,-2.253787878787879,-0.05492424242424243,9.0
2007,137,1228,1439,0,12.0,5.0,-7.0,-0.313600000000001,-5.530999999999992,-26.0,102.0,-4.514540036370564,-0.19605757196495643,0.04554079696394808,-3.7106261859582546,-0.04060819705048968,-0.015476311422669309,0.4345351043643264,0.03364017265822927,-1.2666034155597714,0.03130929791271353,7.0
2007,137,1238,1196,0,16.0,1.0,-15.0,-38.18143,-20.85000000000001,246.0,231.0,-2.909334229571156,-0.24982252232916735,-3.4215686274509807,-3.5285204991087333,0.024309277509282023,-0.043390428560894256,1.3832442067736181,0.018333461103119175,5.0204991087344,-0.24688057040998213,15.0
2007,137,1242,1310,1,1.0,16.0,15.0,30.95218,7.6839999999999975,-276.0,-25.0,1.2690816710779753,0.1816059757236228,3.899286987522281,3.4830659536541937,-0.06561679790026254,-0.018477120442568606,-0.00445632798573925,-0.02887072383852718,1.2834224598930497,0.21568627450980393,-15.0
2007,137,1246,1437,1,8.0,9.0,1.0,0.24329999999999785,2.146000000000001,10.0,-1.0,-0.15304477485991974,0.1541371158392436,2.623991935483872,3.211693548387096,-0.08383401848143068,-0.05882255489722982,-1.231854838709677,-0.05676881024313052,-3.543346774193548,-0.02116935483870963,-1.0
2007,137,1253,1397,0,12.0,5.0,-7.0,-10.067029999999999,-1.8889999999999958,130.0,-42.0,-0.10515297628939102,-0.01626785305918821,1.8645833333333286,0.6125000000000007,0.051548571370488294,-0.02372771213748659,-1.6916666666666669,-0.001579706842864792,-2.6125000000000007,0.07916666666666672,7.0
2007,137,1272,1317,1,2.0,15.0,13.0,26.120829999999998,12.212999999999994,-151.0,-82.0,-0.19692764840572607,0.3054956896551724,-0.07878787878787818,0.9909090909090885,-0.0425509121161296,0.029875375727900888,0.312121212121212,-0.030362830886391134,-0.6424242424242372,0.24242424242424254,-13.0
2007,137,1275,1332,0,14.0,3.0,-11.0,-11.615409999999999,-11.798999999999992,-2.0,187.0,-2.032320990747573,-0.16968226445685453,-0.44223484848484773,-4.428977272727277,-0.042172196097789105,-0.006950656181425485,-1.308712121212121,-0.004740354646146194,1.0009469696969688,-0.22537878787878785,11.0
2007,137,1305,1166,1,7.0,10.0,3.0,-2.8872999999999998,3.537000000000006,84.0,-59.0,-3.4877617579873545,0.22600635976006345,4.048387096774192,5.8125,-0.00029734551548898924,-0.1110055896910283,-0.6370967741935485,0.02635838150289027,0.022177419354839856,0.18346774193548387,-3.0
2007,137,1308,1400,0,13.0,4.0,-9.0,-12.999600000000001,-11.905000000000001,14.0,69.0,-1.841191320841876,-0.32719447276022195,-1.5568181818181834,-1.259469696969692,-0.07680977549956924,0.1325430186243487,0.4801136363636358,0.011728408106337684,3.5397727272727266,0.022727272727272707,9.0
2007,137,1310,1242,0,16.0,1.0,-15.0,-30.95218,-7.6839999999999975,276.0,25.0,-1.2690816710779753,-0.1816059757236228,-3.899286987522281,-3.4830659536541937,0.06561679790026254,0.018477120442568606,0.00445632798573925,0.02887072383852718,-1.2834224598930497,-0.21568627450980393,15.0
2007,137,1317,1272,0,15.0,2.0,-13.0,-26.120829999999998,-12.212999999999994,151.0,82.0,0.19692764840572607,-0.3054956896551724,0.07878787878787818,-0.9909090909090885,0.0425509121161296,-0.029875375727900888,-0.312121212121212,0.030362830886391134,0.6424242424242372,-0.24242424242424254,13.0
2007,137,1323,1457,0,6.0,11.0,5.0,6.027699999999998,5.866000000000014,-4.0,-24.0,3.327133189984057,0.11301504950759855,0.4631336405529929,0.34331797235023487,0.11727283726557769,0.060892574627514406,0.7914746543778799,0.02670967923110945,0.8145161290322598,-0.08294930875576034,-5.0
2007,137,1332,1275,1,3.0,14.0,11.0,11.615409999999999,11.798999999999992,2.0,-187.0,2.032320990747573,0.16968226445685453,0.44223484848484773,4.428977272727277,0.042172196097789105,0.006950656181425485,1.308712121212121,0.004740354646146194,-1.0009469696969688,0.22537878787878785,-11.0
2007,137,1345,1112,1,9.0,8.0,-1.0,-1.6115999999999993,-9.144000000000005,-78.0,96.0,2.6712168391251794,-0.21257868345246977,-3.416666666666668,-2.78125,-0.06247830170796187,-0.0368412003283804,1.1729166666666666,-0.010197396659301972,6.31875,-0.01041666666666663,1.0
2007,137,1356,1221,1,4.0,13.0,9.0,12.627650000000001,6.272999999999996,-39.0,-35.0,-1.2077327683488992,-0.07421398813112046,-0.694128787878789,-0.7206439393939377,-0.042448405253283306,0.05501745327730162,0.35227272727272707,0.006482766768067583,2.253787878787879,0.05492424242424243,-9.0
2007,137,1394,1458,0,15.0,2.0,-13.0,-18.31549,-1.5320000000000107,201.0,-19.0,-0.2544869476491982,-0.10479112456086148,0.4313725490196134,3.3980392156862784,0.040689235379500865,0.033494083722780066,-0.05294117647058849,0.055347882934089876,4.092156862745096,-0.05294117647058816,13.0
2007,137,1397,1253,1,5.0,12.0,7.0,10.067029999999999,1.8889999999999958,-130.0,42.0,0.10515297628939102,0.01626785305918821,-1.8645833333333286,-0.6125000000000007,-0.051548571370488294,0.02372771213748659,1.6916666666666669,0.001579706842864792,2.6125000000000007,-0.07916666666666672,-7.0
2007,137,1400,1308,1,4.0,13.0,9.0,12.999600000000001,11.905000000000001,-14.0,-69.0,1.841191320841876,0.32719447276022195,1.5568181818181834,1.259469696969692,0.07680977549956924,-0.1325430186243487,-0.4801136363636358,-0.011728408106337684,-3.5397727272727266,-0.022727272727272707,-9.0
2007,137,1424,1210,1,7.0,10.0,3.0,-4.097100000000001,-5.263000000000005,-8.0,9.0,0.9207144769213134,0.3241249919130491,-0.006842619745839329,-2.748778103616811,0.028425676973305225,-0.008236395506334204,-0.36168132942326503,0.000652457590256672,-2.739980449657871,0.1730205278592376,-3.0
2007,137,1425,1116,1,5.0,12.0,7.0,-2.4854000000000003,-0.3569999999999993,17.0,13.0,-1.1737759989683756,-0.11840307101727432,0.382352941176471,0.23529411764706154,0.0058051277964819015,0.0057264496012472965,-0.5588235294117649,0.008590102707749736,0.4411764705882355,0.05882352941176472,-7.0
2007,137,1437,1246,0,9.0,8.0,-1.0,-0.24329999999999785,-2.146000000000001,-10.0,1.0,0.15304477485991974,-0.1541371158392436,-2.623991935483872,-3.211693548387096,0.08383401848143068,0.05882255489722982,1.231854838709677,0.05676881024313052,3.543346774193548,0.02116935483870963,1.0
2007,137,1438,1107,1,4.0,13.0,9.0,10.82018,5.492999999999995,-82.0,-37.0,4.343489466526631,-0.034072230310430385,2.548491379310345,1.2672413793103452,0.015106937568690082,0.08750936065677961,-0.10991379310344795,-0.0017583352351708825,0.8846982758620676,-0.06357758620689657,-9.0
2007,137,1439,1228,1,5.0,12.0,7.0,0.313600000000001,5.530999999999992,26.0,-102.0,4.514540036370564,0.19605757196495643,-0.04554079696394808,3.7106261859582546,0.04060819705048968,0.015476311422669309,-0.4345351043643264,-0.03364017265822927,1.2666034155597714,-0.03130929791271353,-7.0
2007,137,1457,1323,1,11.0,6.0,-5.0,-6.027699999999998,-5.866000000000014,4.0,24.0,-3.327133189984057,-0.11301504950759855,-0.4631336405529929,-0.34331797235023487,-0.11727283726557769,-0.060892574627514406,-0.7914746543778799,-0.02670967923110945,-0.8145161290322598,0.08294930875576034,5.0
2007,137,1458,1394,1,2.0,15.0,13.0,18.31549,1.5320000000000107,-201.0,19.0,0.2544869476491982,0.10479112456086148,-0.4313725490196134,-3.3980392156862784,-0.040689235379500865,-0.033494083722780066,0.05294117647058849,-0.055347882934089876,-4.092156862745096,0.05294117647058816,-13.0
2007,138,1130,1207,0,7.0,2.0,-5.0,-12.185400000000001,-4.2379999999999995,88.0,19.0,1.886706455625987,0.002480282274802681,0.2752016129032242,1.016129032258064,0.005997135696383826,0.08076109936575049,1.2328629032258065,-0.017641414984148174,-1.112903225806452,-0.16733870967741937,5.0
2007,138,1139,1268,1,5.0,4.0,-1.0,-1.3430999999999997,5.569000000000003,42.0,-60.0,0.5291730849147989,0.23315793117773298,-5.00201612903226,-6.849798387096776,0.06083582337317395,0.01995829870867588,-1.482862903225807,-0.0061120543293718965,1.1038306451612883,0.056451612903225756,1.0
2007,138,1207,1130,1,2.0,7.0,5.0,12.185400000000001,4.2379999999999995,-88.0,-19.0,-1.886706455625987,-0.002480282274802681,-0.2752016129032242,-1.016129032258064,-0.005997135696383826,-0.08076109936575049,-1.2328629032258065,0.017641414984148174,1.112903225806452,0.16733870967741937,-5.0
2007,138,1231,1417,0,7.0,2.0,-5.0,-4.1797,0.2079999999999984,25.0,9.0,-1.1712961529995134,-0.11585877778268738,-0.19999999999999574,-1.966666666666665,0.06321561301868683,0.01992675300172453,0.33333333333333304,-0.020231100665883295,4.800000000000001,-0.16666666666666674,5.0
2007,138,1257,1401,0,6.0,3.0,-3.0,-7.871100000000002,-6.382000000000005,7.0,72.0,-2.9873973336618693,-0.27774332739064156,-2.0967741935483843,-2.06451612903226,-0.04671430579527458,-0.04600173063218982,0.5161290322580641,-0.03734678584809725,0.870967741935484,-0.09677419354838701,3.0
2007,138,1268,1139,0,4.0,5.0,1.0,1.3430999999999997,-5.569000000000003,-42.0,60.0,-0.5291730849147989,-0.23315793117773298,5.00201612903226,6.849798387096776,-0.06083582337317395,-0.01995829870867588,1.482862903225807,0.0061120543293718965,-1.1038306451612883,-0.056451612903225756,-1.0
2007,138,1277,1314,0,9.0,1.0,-8.0,-10.968100000000003,-8.25500000000001,10.0,80.0,0.7143061575801983,-0.27303661358377607,-3.6274509803921546,-8.37967914438503,0.003139161456363282,-0.00280596820174539,-0.5463458110516934,0.017074615080931665,1.0392156862745061,-0.1568627450980392,8.0
2007,138,1314,1277,1,1.0,9.0,8.0,10.968100000000003,8.25500000000001,-10.0,-80.0,-0.7143061575801983,0.27303661358377607,3.6274509803921546,8.37967914438503,-0.003139161456363282,0.00280596820174539,0.5463458110516934,-0.017074615080931665,-1.0392156862745061,0.1568627450980392,-8.0
2007,138,1326,1462,1,1.0,9.0,8.0,10.567,1.9909999999999997,-67.0,7.0,-3.1019892185483027,0.15241217095385817,1.6089015151515191,1.303977272727277,-0.04513060470924701,-0.12909072157276918,-0.42140151515151514,0.015503875968992276,-4.017992424242424,0.15909090909090917,-8.0
2007,138,1338,1433,1,3.0,11.0,8.0,8.4811,2.4029999999999916,-78.0,7.0,0.6520147713088242,0.29846038704159117,2.2860962566844876,0.24598930481283077,-0.0586912542794894,-0.047067289386630184,-0.15151515151515138,0.02228056461845196,-1.5597147950089152,-0.02406417112299475,-8.0
2007,138,1401,1257,1,3.0,6.0,3.0,7.871100000000002,6.382000000000005,-7.0,-72.0,2.9873973336618693,0.27774332739064156,2.0967741935483843,2.06451612903226,0.04671430579527458,0.04600173063218982,-0.5161290322580641,0.03734678584809725,-0.870967741935484,0.09677419354838701,-3.0
2007,138,1417,1231,1,2.0,7.0,5.0,4.1797,-0.2079999999999984,-25.0,-9.0,1.1712961529995134,0.11585877778268738,0.19999999999999574,1.966666666666665,-0.06321561301868683,-0.01992675300172453,-0.33333333333333304,0.020231100665883295,-4.800000000000001,0.16666666666666674,-5.0
2007,138,1433,1338,0,11.0,3.0,-8.0,-8.4811,-2.4029999999999916,78.0,-7.0,-0.6520147713088242,-0.29846038704159117,-2.2860962566844876,-0.24598930481283077,0.0586912542794894,0.047067289386630184,0.15151515151515138,-0.02228056461845196,1.5597147950089152,0.02406417112299475,8.0
2007,138,1435,1450,1,6.0,3.0,-3.0,-4.215,3.969999999999999,94.0,-60.0,4.1600100009269045,-0.008556149732620533,0.5687500000000014,2.2749999999999986,0.01740215392697675,-0.014457831325301207,0.8604166666666666,0.023411326597349236,0.75,-0.1479166666666667,3.0
2007,138,1450,1435,0,3.0,6.0,3.0,4.215,-3.969999999999999,-94.0,60.0,-4.1600100009269045,0.008556149732620533,-0.5687500000000014,-2.2749999999999986,-0.01740215392697675,0.014457831325301207,-0.8604166666666666,-0.023411326597349236,-0.75,0.1479166666666667,-3.0
2007,138,1462,1326,0,9.0,1.0,-8.0,-10.567,-1.9909999999999997,67.0,-7.0,3.1019892185483027,-0.15241217095385817,-1.6089015151515191,-1.303977272727277,0.04513060470924701,0.12909072157276918,0.42140151515151514,-0.015503875968992276,4.017992424242424,-0.15909090909090917,8.0
2007,139,1196,1345,1,1.0,9.0,8.0,11.264199999999999,10.559000000000012,-2.0,-110.0,-1.3297599867641132,0.15901745313510018,4.3382352941176485,3.8400735294117645,-0.0025754328582818786,0.026062557999198765,-1.2591911764705879,-0.03725943166316259,-4.042279411764708,0.1966911764705882,-8.0
2007,139,1242,1246,1,1.0,8.0,7.0,7.325800000000001,-0.6260000000000048,-26.0,-38.0,2.357506007515388,0.11662792776685138,1.6672794117647065,2.6213235294117645,-0.03301886792452835,0.00295933775548729,-0.04044117647058787,0.027524856096284744,2.803308823529413,0.22610294117647056,-7.0
2007,139,1246,1242,0,8.0,1.0,-7.0,-7.325800000000001,0.6260000000000048,26.0,38.0,-2.357506007515388,-0.11662792776685138,-1.6672794117647065,-2.6213235294117645,0.03301886792452835,-0.00295933775548729,0.04044117647058787,-0.027524856096284744,-2.803308823529413,-0.22610294117647056,7.0
2007,139,1272,1305,1,2.0,7.0,5.0,8.651,-2.6200000000000045,-106.0,10.0,3.9515597963434006,-0.1604269801980196,-1.427174975562071,0.09090909090908994,-0.14484624082655262,0.09588162991104399,1.2658846529814274,-0.05246073298429332,3.0478983382209215,0.0381231671554253,-5.0
2007,139,1305,1272,0,7.0,2.0,-5.0,-8.651,2.6200000000000045,106.0,-10.0,-3.9515597963434006,0.1604269801980196,1.427174975562071,-0.09090909090908994,0.14484624082655262,-0.09588162991104399,-1.2658846529814274,0.05246073298429332,-3.0478983382209215,-0.0381231671554253,5.0
2007,139,1332,1457,1,3.0,11.0,8.0,5.0196999999999985,3.8930000000000007,-16.0,-12.0,3.8361685440067053,-0.10639435966178601,-2.3658008658008676,-0.5129870129870078,0.11779476013932311,-0.022049062049061985,1.299783549783549,0.024970981617898014,-1.2196969696969688,-0.06926406926406925,-8.0
2007,139,1345,1196,0,9.0,1.0,-8.0,-11.264199999999999,-10.559000000000012,2.0,110.0,1.3297599867641132,-0.15901745313510018,-4.3382352941176485,-3.8400735294117645,0.0025754328582818786,-0.026062557999198765,1.2591911764705879,0.03725943166316259,4.042279411764708,-0.1966911764705882,8.0
2007,139,1356,1439,1,4.0,5.0,1.0,2.3690999999999995,-3.489999999999995,-29.0,83.0,-7.627948827000559,-0.3788459007764181,-2.390120967741936,-5.168346774193548,0.02613558548276651,0.06384632672349821,-0.11693548387096753,0.04718180500405156,2.02016129032258,0.16733870967741937,-1.0
2007,139,1397,1438,1,5.0,4.0,-1.0,2.1988999999999983,0.6809999999999974,-23.0,29.0,-0.6241233542832294,0.11272099254301493,-3.548491379310345,2.170258620689655,-0.08333996951676859,-0.04769011183048849,0.29741379310344795,0.01754633350724555,-0.2909482758620676,0.032327586206896575,1.0
2007,139,1400,1425,0,4.0,5.0,1.0,6.1332,10.480000000000004,49.0,-119.0,-1.5578247307961206,0.2588641975308641,1.50534759358289,2.167557932263808,0.020509193776520496,0.005449812916869912,0.6283422459893053,-0.014872281689526146,-0.5508021390374331,0.050802139037433136,-1.0
2007,139,1424,1458,1,7.0,2.0,-5.0,-10.3901,-4.109000000000009,39.0,5.0,2.376674410878927,0.09922060919312936,-1.1292335115864454,2.3707664884135546,0.033002759705220375,-0.10900369936352572,-0.24688057040998235,0.051026735237261645,3.0285204991087333,-0.03475935828876997,5.0
